date,time,size,name
2019-07-19,15:05:02,1072713345,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719113216-00609.warc.gz
2019-07-19,16:05:02,1072694264,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719131612-00610.warc.gz
2019-07-19,18:05:03,1072718994,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719145029-00611.warc.gz
2019-07-19,20:05:03,1072730421,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719162800-00612.warc.gz
2019-07-19,22:05:03,1072729815,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719181347-00613.warc.gz
2019-07-20,00:05:03,1072730789,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719201046-00614.warc.gz
2019-07-20,03:05:03,1072700935,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz
2019-07-20,07:05:02,1072784578,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720014117-00616.warc.gz
2019-07-20,10:05:02,1072712625,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720052603-00617.warc.gz
2019-07-20,13:05:02,1072709864,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720082516-00618.warc.gz
2019-07-20,16:05:03,1072724660,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720111914-00619.warc.gz
2019-07-20,18:05:03,1072720753,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720140848-00620.warc.gz
2019-07-20,21:05:02,1072717749,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720165614-00621.warc.gz
2019-07-21,01:05:03,1072698619,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720195107-00622.warc.gz
2019-07-21,06:05:02,1072733992,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190720234143-00623.warc.gz
2019-07-21,10:05:03,1072702529,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721043443-00624.warc.gz
2019-07-21,12:05:02,1072703978,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721080517-00625.warc.gz
2019-07-21,15:05:02,1072722914,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721105110-00626.warc.gz
2019-07-21,18:05:02,1072728833,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721133505-00627.warc.gz
2019-07-21,21:05:02,1072740981,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721162545-00628.warc.gz
2019-07-22,00:05:02,1072733587,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721191944-00629.warc.gz
2019-07-22,04:05:03,1072702610,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190721223443-00630.warc.gz
2019-07-22,08:05:02,1072723428,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722025152-00631.warc.gz
2019-07-22,10:05:03,1072695836,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722062033-00632.warc.gz
2019-07-22,12:05:02,1072740138,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722084115-00633.warc.gz
2019-07-22,14:05:03,1072708890,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722104135-00634.warc.gz
2019-07-22,16:05:03,1072710538,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722123248-00635.warc.gz
2019-07-22,17:05:03,1072720648,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722141235-00636.warc.gz
2019-07-22,19:05:02,1072748530,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722155057-00637.warc.gz
2019-07-22,21:05:02,1072698557,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722172647-00638.warc.gz
2019-07-22,23:05:02,1072760737,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722191851-00639.warc.gz
2019-07-23,02:05:02,1072702552,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190722213433-00640.warc.gz
2019-07-23,05:05:02,1072718496,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723002520-00641.warc.gz
2019-07-23,08:05:03,1072711553,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723040241-00642.warc.gz
2019-07-23,10:05:03,1072708175,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723064324-00643.warc.gz
2019-07-23,12:05:02,1072716139,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723084105-00644.warc.gz
2019-07-23,14:05:02,1072699606,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723102757-00645.warc.gz
2019-07-23,15:05:03,1072699329,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723120648-00646.warc.gz
2019-07-23,17:05:02,1072697467,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723134626-00647.warc.gz
2019-07-23,18:05:02,1072713801,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723152051-00648.warc.gz
2019-07-23,20:05:03,1072727598,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723165233-00649.warc.gz
2019-07-23,22:05:03,1072704768,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723183352-00650.warc.gz
2019-07-24,00:05:02,1072720966,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723202053-00651.warc.gz
2019-07-24,03:05:03,1072711532,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190723222625-00652.warc.gz
2019-07-24,06:05:02,1072710124,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724011020-00653.warc.gz
2019-07-24,08:05:02,1072742629,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724042104-00654.warc.gz
2019-07-24,10:05:02,1072710115,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724064627-00655.warc.gz
2019-07-24,12:05:02,1072697379,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724083015-00656.warc.gz
2019-07-24,13:05:03,1072703206,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724101251-00657.warc.gz
2019-07-24,15:05:02,1072734138,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724114518-00658.warc.gz
2019-07-24,16:05:03,1072770416,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724131845-00659.warc.gz
2019-07-24,18:05:03,1072710846,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724144144-00660.warc.gz
2019-07-24,19:05:03,1072695170,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724161041-00661.warc.gz
2019-07-24,21:05:02,1072780851,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724174808-00662.warc.gz
2019-07-24,23:05:03,1072705628,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724193201-00663.warc.gz
2019-07-25,01:05:02,1072729556,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724212506-00664.warc.gz
2019-07-25,04:05:02,1072722078,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190724233407-00665.warc.gz
2019-07-25,07:05:03,1072700008,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725024528-00666.warc.gz
2019-07-25,09:05:02,1072745068,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725053112-00667.warc.gz
2019-07-25,11:05:02,1072718227,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725073536-00668.warc.gz
2019-07-25,13:05:02,1072715243,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725092831-00669.warc.gz
2019-07-25,14:05:03,1072694629,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725110721-00670.warc.gz
2019-07-25,16:05:02,1072732693,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725124207-00671.warc.gz
2019-07-25,17:05:03,1072695173,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725141625-00672.warc.gz
2019-07-25,19:05:03,1072717111,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725155127-00673.warc.gz
2019-07-25,21:05:03,1072695090,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725172842-00674.warc.gz
2019-07-25,23:05:03,1072705281,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725191108-00675.warc.gz
2019-07-26,01:05:03,1072702250,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725210710-00676.warc.gz
2019-07-26,04:05:02,1072701198,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190725231533-00677.warc.gz
2019-07-26,07:05:02,1072706972,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726021654-00678.warc.gz
2019-07-26,09:05:03,1072709332,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726052403-00679.warc.gz
2019-07-26,11:05:03,1072703796,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726073328-00680.warc.gz
2019-07-26,13:05:03,1072718388,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726093038-00681.warc.gz
2019-07-26,14:05:03,1072704357,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726111642-00682.warc.gz
2019-07-26,16:05:03,1072706363,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726125937-00683.warc.gz
2019-07-26,18:05:02,1072699494,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726144005-00684.warc.gz
2019-07-26,19:05:02,1072701039,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726161244-00685.warc.gz
2019-07-26,21:05:02,1072713931,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726175803-00686.warc.gz
2019-07-26,23:05:02,1072701105,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726194513-00687.warc.gz
2019-07-27,02:05:02,1072765613,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190726215959-00688.warc.gz
2019-07-27,06:05:03,1072730731,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727003944-00689.warc.gz
2019-07-27,09:05:02,1072725876,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727041722-00690.warc.gz
2019-07-27,12:05:02,1072827750,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727072936-00691.warc.gz
2019-07-27,14:05:02,1072734802,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727100934-00692.warc.gz
2019-07-27,17:05:02,1072701739,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727125155-00693.warc.gz
2019-07-27,19:05:03,1072696065,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727151903-00694.warc.gz
2019-07-27,22:05:03,1072748439,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727180315-00695.warc.gz
2019-07-28,02:05:03,1072722608,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190727210347-00696.warc.gz
2019-07-28,06:05:03,1072698754,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728005123-00697.warc.gz
2019-07-28,10:05:03,1072694560,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728044557-00698.warc.gz
2019-07-28,12:05:02,1072716677,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728080957-00699.warc.gz
2019-07-28,15:05:02,1072696866,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728105222-00700.warc.gz
2019-07-28,18:05:02,1072726187,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728134349-00701.warc.gz
2019-07-28,20:05:02,1072700435,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728161957-00702.warc.gz
2019-07-28,23:05:02,1072693770,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728190310-00703.warc.gz
2019-07-29,03:05:03,1072695560,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190728215657-00704.warc.gz
2019-07-29,07:05:03,1072701169,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729012142-00705.warc.gz
2019-07-29,09:05:02,1072704911,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729050905-00706.warc.gz
2019-07-29,11:05:02,1072701177,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729074626-00707.warc.gz
2019-07-29,13:05:02,1072706170,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729095635-00708.warc.gz
2019-07-29,15:05:02,1072746010,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729114044-00709.warc.gz
2019-07-29,17:05:02,1072693706,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729132502-00710.warc.gz
2019-07-29,18:05:03,1072713329,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729150648-00711.warc.gz
2019-07-29,20:05:03,1072697985,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729164951-00712.warc.gz
2019-07-29,22:05:03,1072729483,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729183716-00713.warc.gz
2019-07-30,00:05:02,1072714809,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729203009-00714.warc.gz
2019-07-30,02:05:03,1072701662,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190729223350-00715.warc.gz
2019-07-30,05:05:02,1072717028,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730005913-00716.warc.gz
2019-07-30,08:05:03,1072716981,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730035345-00717.warc.gz
2019-07-30,10:05:02,1072719289,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730061715-00718.warc.gz
2019-07-30,11:05:02,1072707097,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730081847-00719.warc.gz
2019-07-30,13:05:03,1072721157,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730100303-00720.warc.gz
2019-07-30,15:05:03,1072726915,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730113734-00721.warc.gz
2019-07-30,16:05:02,1072694197,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730130909-00722.warc.gz
2019-07-30,18:05:03,1072749349,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730144422-00723.warc.gz
2019-07-30,19:05:02,1072744207,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730161806-00724.warc.gz
2019-07-30,21:05:02,1072703946,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730175109-00725.warc.gz
2019-07-30,23:05:02,1072715548,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730192735-00726.warc.gz
2019-07-31,01:05:02,1072712990,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730211528-00727.warc.gz
2019-07-31,03:05:02,1072701709,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190730231257-00728.warc.gz
2019-07-31,06:05:02,1072706530,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731014109-00729.warc.gz
2019-07-31,08:05:03,1072709583,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731042057-00730.warc.gz
2019-07-31,10:05:03,1072701197,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731062328-00731.warc.gz
2019-07-31,11:05:02,1072696639,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731081412-00732.warc.gz
2019-07-31,13:05:02,1072696131,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731100141-00733.warc.gz
2019-07-31,15:05:03,1072723941,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731114349-00734.warc.gz
2019-07-31,16:05:03,1072705036,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731131953-00735.warc.gz
2019-07-31,18:05:03,1072774000,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731145407-00736.warc.gz
2019-07-31,19:05:02,1072710082,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731162318-00737.warc.gz
2019-07-31,21:05:03,1072706591,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731175707-00738.warc.gz
2019-07-31,23:05:02,1072742818,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731193837-00739.warc.gz
2019-08-01,01:05:02,1072701423,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731213354-00740.warc.gz
2019-08-01,04:05:03,1072705047,crawl-data/CC-NEWS/2019/07/CC-NEWS-20190731233732-00741.warc.gz
2019-08-01,06:05:02,1072724579,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801022431-00742.warc.gz
2019-08-01,09:05:02,1072698727,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801050344-00743.warc.gz
2019-08-01,11:05:02,1072694415,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801071619-00744.warc.gz
2019-08-01,12:05:02,1072699918,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801091359-00745.warc.gz
2019-08-01,14:05:02,1072707606,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801105437-00746.warc.gz
2019-08-01,15:05:03,1072758105,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801122741-00747.warc.gz
2019-08-01,17:05:03,1072694447,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801135920-00748.warc.gz
2019-08-01,18:05:02,1072711540,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801153031-00749.warc.gz
2019-08-01,20:05:03,1072724078,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801170337-00750.warc.gz
2019-08-01,22:05:03,1072709093,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801183950-00751.warc.gz
2019-08-02,00:05:03,1072698827,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801202115-00752.warc.gz
2019-08-02,02:05:03,1072704691,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190801222043-00753.warc.gz
2019-08-02,05:05:03,1072706356,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802005938-00754.warc.gz
2019-08-02,08:05:02,1072695615,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802040016-00755.warc.gz
2019-08-02,10:05:02,1072694423,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802062150-00756.warc.gz
2019-08-02,12:05:03,1072702291,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802082618-00757.warc.gz
2019-08-02,13:05:03,1072702381,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802101828-00758.warc.gz
2019-08-02,15:05:02,1072705257,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802115459-00759.warc.gz
2019-08-02,17:05:03,1072704026,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802133445-00760.warc.gz
2019-08-02,18:05:03,1072720110,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802151133-00761.warc.gz
2019-08-02,20:05:02,1072699150,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802164730-00762.warc.gz
2019-08-02,22:05:03,1072701501,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802183259-00763.warc.gz
2019-08-03,00:05:02,1072699010,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802203551-00764.warc.gz
2019-08-03,04:05:03,1072713563,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190802225557-00765.warc.gz
2019-08-03,07:05:03,1072712035,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803021819-00766.warc.gz
2019-08-03,10:05:03,1072714655,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803054534-00767.warc.gz
2019-08-03,13:05:03,1072708615,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803083750-00768.warc.gz
2019-08-03,16:05:03,1072705353,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803113920-00769.warc.gz
2019-08-03,18:05:03,1072711924,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803141819-00770.warc.gz
2019-08-03,21:05:03,1072744978,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803165352-00771.warc.gz
2019-08-04,00:05:03,1072695783,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803194435-00772.warc.gz
2019-08-04,05:05:02,1072761347,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190803230309-00773.warc.gz
2019-08-04,09:05:03,1072698106,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804035656-00774.warc.gz
2019-08-04,12:05:02,1072723214,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804074540-00775.warc.gz
2019-08-04,15:05:03,1072695622,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804103202-00776.warc.gz
2019-08-04,17:05:03,1072768971,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804131845-00777.warc.gz
2019-08-04,20:05:03,1072733658,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804160459-00778.warc.gz
2019-08-04,23:05:03,1072700266,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804184839-00779.warc.gz
2019-08-05,03:05:03,1072718440,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190804215932-00780.warc.gz
2019-08-05,07:05:03,1072715461,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805020311-00781.warc.gz
2019-08-05,10:05:02,1072720978,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805054310-00782.warc.gz
2019-08-05,12:05:02,1072781186,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805081841-00783.warc.gz
2019-08-05,14:05:03,1072714659,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805102256-00784.warc.gz
2019-08-05,15:05:02,1072710951,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805121637-00785.warc.gz
2019-08-05,17:05:03,1072717928,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805140133-00786.warc.gz
2019-08-05,19:05:02,1072725889,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805154342-00787.warc.gz
2019-08-05,21:05:02,1072699260,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805172356-00788.warc.gz
2019-08-05,23:05:03,1072713281,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805191237-00789.warc.gz
2019-08-06,01:05:02,1072717615,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805211722-00790.warc.gz
2019-08-06,04:05:02,1072704956,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190805233631-00791.warc.gz
2019-08-06,07:05:02,1072729439,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806025103-00792.warc.gz
2019-08-06,10:05:03,1072698422,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806054955-00793.warc.gz
2019-08-06,11:05:03,1072702379,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806080603-00794.warc.gz
2019-08-06,13:05:02,1072696802,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806100401-00795.warc.gz
2019-08-06,15:05:02,1072727872,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806115136-00796.warc.gz
2019-08-06,16:05:03,1072700396,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806132656-00797.warc.gz
2019-08-06,18:05:03,1072701593,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806150427-00798.warc.gz
2019-08-06,20:05:02,1072697793,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806163605-00799.warc.gz
2019-08-06,22:05:02,1072695052,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806181852-00800.warc.gz
2019-08-07,00:05:02,1072704660,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806201036-00801.warc.gz
2019-08-07,02:05:03,1072696167,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190806221735-00802.warc.gz
2019-08-07,05:05:03,1072740599,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807003857-00803.warc.gz
2019-08-07,08:05:03,1072694194,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807035851-00804.warc.gz
2019-08-07,10:05:02,1072712382,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807063236-00805.warc.gz
2019-08-07,12:05:02,1072698601,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807083148-00806.warc.gz
2019-08-07,13:05:03,1072708381,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807102350-00807.warc.gz
2019-08-07,15:05:02,1072694975,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807120027-00808.warc.gz
2019-08-07,17:05:03,1072707093,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807133619-00809.warc.gz
2019-08-07,18:05:03,1072699955,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807151102-00810.warc.gz
2019-08-07,20:05:02,1072713841,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807164505-00811.warc.gz
2019-08-07,22:05:03,1072718730,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807182251-00812.warc.gz
2019-08-08,00:05:03,1072719341,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807201504-00813.warc.gz
2019-08-08,02:05:03,1072801356,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190807221210-00814.warc.gz
2019-08-08,05:05:02,1072696765,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808003138-00815.warc.gz
2019-08-08,08:05:03,1072702825,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808034803-00816.warc.gz
2019-08-08,10:05:03,1072712872,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808061431-00817.warc.gz
2019-08-08,11:05:03,1072701687,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808082139-00818.warc.gz
2019-08-08,13:05:03,1072703156,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808100427-00819.warc.gz
2019-08-08,15:05:02,1072695372,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808114448-00820.warc.gz
2019-08-08,16:05:03,1072752218,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808131946-00821.warc.gz
2019-08-08,18:05:03,1072741389,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808145301-00822.warc.gz
2019-08-08,19:05:02,1072702254,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808162620-00823.warc.gz
2019-08-08,21:05:02,1072759900,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808180228-00824.warc.gz
2019-08-08,23:05:03,1072742937,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808195124-00825.warc.gz
2019-08-09,02:05:02,1072700123,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190808215324-00826.warc.gz
2019-08-09,05:05:02,1072715964,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809001724-00827.warc.gz
2019-08-09,07:05:03,1072697871,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809031950-00828.warc.gz
2019-08-09,10:05:03,1072700743,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809055803-00829.warc.gz
2019-08-09,12:05:02,1072714663,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809081619-00830.warc.gz
2019-08-09,13:05:02,1072704629,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809101927-00831.warc.gz
2019-08-09,15:05:02,1072716607,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809120206-00832.warc.gz
2019-08-09,17:05:03,1072699617,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809134712-00833.warc.gz
2019-08-09,18:05:02,1072698073,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809152254-00834.warc.gz
2019-08-09,20:05:03,1072706247,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809170305-00835.warc.gz
2019-08-09,22:05:02,1072716021,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809185403-00836.warc.gz
2019-08-10,01:05:02,1072722619,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809210455-00837.warc.gz
2019-08-10,04:05:02,1072711828,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190809232611-00838.warc.gz
2019-08-10,08:05:02,1072735111,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190810024924-00839.warc.gz
2019-08-10,11:05:02,1072746175,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190810062459-00840.warc.gz
2019-08-10,14:05:03,1072704296,crawl-data/CC-NEWS/2019/08/CC-NEWS-20190810091646-00841.warc.gz
